model,policy,threshold,metric,point_estimate,ci_lower_95,ci_upper_95,n_test,bootstrap_resamples,tp,fp,tn,fn
XGBoost__tabular_plus_graph_plus_spectral,default_0_50,0.5,f1,0.4258064516129032,0.38468776914028857,0.4623942390854736,8841,1000,198,324,8109,210
XGBoost__tabular_plus_graph_plus_spectral,default_0_50,0.5,false_positives_per_true_positive,1.6363636363636365,1.376700581395349,1.9767644110275688,8841,1000,198,324,8109,210
XGBoost__tabular_plus_graph_plus_spectral,default_0_50,0.5,predicted_positive_rate,0.059043094672548355,0.05417656373713381,0.06436206311503223,8841,1000,198,324,8109,210
XGBoost__tabular_plus_graph_plus_spectral,validation_max_f1,0.8762354850769043,accuracy,0.9719488745617012,0.9682162651283791,0.9755683746182559,8841,1000,192,32,8401,216
XGBoost__tabular_plus_graph_plus_spectral,validation_max_f1,0.8762354850769043,precision,0.8571428571428571,0.8124931768558952,0.9032369044095886,8841,1000,192,32,8401,216
XGBoost__tabular_plus_graph_plus_spectral,validation_max_f1,0.8762354850769043,recall,0.47058823529411764,0.42221943048576216,0.517681277056277,8841,1000,192,32,8401,216
XGBoost__tabular_plus_graph_plus_spectral,validation_max_f1,0.8762354850769043,f1,0.6075949367088608,0.5616883116883117,0.651523569023569,8841,1000,192,32,8401,216
XGBoost__tabular_plus_graph_plus_spectral,validation_max_f1,0.8762354850769043,false_positives_per_true_positive,0.16666666666666666,0.10712926033357505,0.2307795698924731,8841,1000,192,32,8401,216
XGBoost__tabular_plus_graph_plus_spectral,validation_max_f1,0.8762354850769043,predicted_positive_rate,0.025336500395882817,0.021943219092862797,0.028616672322135505,8841,1000,192,32,8401,216
XGBoost__tabular_plus_graph_plus_spectral,top_5pct_budget,0.992355227470398,accuracy,0.9709308901707951,0.9673113901142405,0.9744372808505826,8841,1000,154,3,8430,254
XGBoost__tabular_plus_graph_plus_spectral,top_5pct_budget,0.992355227470398,precision,0.9808917197452229,0.958314393939394,1.0,8841,1000,154,3,8430,254
XGBoost__tabular_plus_graph_plus_spectral,top_5pct_budget,0.992355227470398,recall,0.37745098039215685,0.32904320987654323,0.4264110889110889,8841,1000,154,3,8430,254
XGBoost__tabular_plus_graph_plus_spectral,top_5pct_budget,0.992355227470398,f1,0.5451327433628319,0.4932255949979831,0.5957540620661188,8841,1000,154,3,8430,254
XGBoost__tabular_plus_graph_plus_spectral,top_5pct_budget,0.992355227470398,false_positives_per_true_positive,0.01948051948051948,0.0,0.04349889928453493,8841,1000,154,3,8430,254
XGBoost__tabular_plus_graph_plus_spectral,top_5pct_budget,0.992355227470398,predicted_positive_rate,0.01775817215247144,0.01493043773328809,0.02058590657165479,8841,1000,154,3,8430,254
XGBoost__tabular_plus_graph_plus_spectral,validation_precision_at_least_80pct,0.5871026515960693,accuracy,0.949213889831467,0.944463296007239,0.9536251555253931,8841,1000,197,238,8195,211
XGBoost__tabular_plus_graph_plus_spectral,validation_precision_at_least_80pct,0.5871026515960693,precision,0.4528735632183908,0.4066193853427896,0.4977002647318365,8841,1000,197,238,8195,211
XGBoost__tabular_plus_graph_plus_spectral,validation_precision_at_least_80pct,0.5871026515960693,recall,0.48284313725490197,0.43457915080189224,0.5288675742574257,8841,1000,197,238,8195,211
XGBoost__tabular_plus_graph_plus_spectral,validation_precision_at_least_80pct,0.5871026515960693,f1,0.46737841043890865,0.42541544589960906,0.5069555623973727,8841,1000,197,238,8195,211
XGBoost__tabular_plus_graph_plus_spectral,validation_precision_at_least_80pct,0.5871026515960693,false_positives_per_true_positive,1.2081218274111676,1.009241452991453,1.4593023255813953,8841,1000,197,238,8195,211
XGBoost__tabular_plus_graph_plus_spectral,validation_precision_at_least_80pct,0.5871026515960693,predicted_positive_rate,0.049202578893790296,0.04490159484221242,0.053726953964483654,8841,1000,197,238,8195,211
XGBoost__tabular_plus_graph_plus_spectral,validation_precision_at_least_90pct,0.7154665589332581,accuracy,0.9625607962900125,0.9587094220110848,0.966409342834521,8841,1000,196,119,8314,212
XGBoost__tabular_plus_graph_plus_spectral,validation_precision_at_least_90pct,0.7154665589332581,precision,0.6222222222222222,0.569758383292707,0.674088999195631,8841,1000,196,119,8314,212
XGBoost__tabular_plus_graph_plus_spectral,validation_precision_at_least_90pct,0.7154665589332581,recall,0.4803921568627451,0.4329858439759963,0.5268137035378415,8841,1000,196,119,8314,212
XGBoost__tabular_plus_graph_plus_spectral,validation_precision_at_least_90pct,0.7154665589332581,f1,0.5421853388658368,0.49628761657003023,0.5838232693127096,8841,1000,196,119,8314,212
XGBoost__tabular_plus_graph_plus_spectral,validation_precision_at_least_90pct,0.7154665589332581,false_positives_per_true_positive,0.6071428571428571,0.4834838237344861,0.7551299624327342,8841,1000,196,119,8314,212
XGBoost__tabular_plus_graph_plus_spectral,validation_precision_at_least_90pct,0.7154665589332581,predicted_positive_rate,0.035629453681710214,0.03212306300192286,0.0395882818685669,8841,1000,196,119,8314,212
ExtraTrees__node2vec_embedding,default_0_50,0.5,accuracy,0.9538513742789277,0.9495532179617691,0.9581523583305056,8841,1000,0,0,8433,408
ExtraTrees__node2vec_embedding,default_0_50,0.5,precision,0.0,0.0,0.0,8841,1000,0,0,8433,408
ExtraTrees__node2vec_embedding,default_0_50,0.5,recall,0.0,0.0,0.0,8841,1000,0,0,8433,408
ExtraTrees__node2vec_embedding,default_0_50,0.5,f1,0.0,0.0,0.0,8841,1000,0,0,8433,408
ExtraTrees__node2vec_embedding,default_0_50,0.5,false_positives_per_true_positive,0.0,0.0,0.0,8841,1000,0,0,8433,408
ExtraTrees__node2vec_embedding,default_0_50,0.5,predicted_positive_rate,0.0,0.0,0.0,8841,1000,0,0,8433,408
ExtraTrees__node2vec_embedding,validation_max_f1,0.17252141665725004,accuracy,0.4044791313199864,0.394186178034159,0.41522452211288313,8841,1000,284,5141,3292,124
ExtraTrees__node2vec_embedding,validation_max_f1,0.17252141665725004,precision,0.05235023041474655,0.04653568825871948,0.05806738417219652,8841,1000,284,5141,3292,124
ExtraTrees__node2vec_embedding,validation_max_f1,0.17252141665725004,recall,0.696078431372549,0.6506757223040117,0.7376655092979001,8841,1000,284,5141,3292,124
ExtraTrees__node2vec_embedding,validation_max_f1,0.17252141665725004,f1,0.09737699297102692,0.08702716813289817,0.10740202913781094,8841,1000,284,5141,3292,124
ExtraTrees__node2vec_embedding,validation_max_f1,0.17252141665725004,false_positives_per_true_positive,18.10211267605634,16.221371637658226,20.488884983127107,8841,1000,284,5141,3292,124
ExtraTrees__node2vec_embedding,validation_max_f1,0.17252141665725004,predicted_positive_rate,0.613618368962787,0.6024205406628209,0.6242506503789164,8841,1000,284,5141,3292,124
ExtraTrees__node2vec_embedding,top_5pct_budget,0.2701388874360967,accuracy,0.9130188892659201,0.9069053274516458,0.9184509670851714,8841,1000,22,383,8050,386
ExtraTrees__node2vec_embedding,top_5pct_budget,0.2701388874360967,precision,0.05432098765432099,0.032405679933665006,0.07643181054753105,8841,1000,22,383,8050,386
ExtraTrees__node2vec_embedding,top_5pct_budget,0.2701388874360967,recall,0.05392156862745098,0.032663316582914576,0.07713213641428343,8841,1000,22,383,8050,386
ExtraTrees__node2vec_embedding,top_5pct_budget,0.2701388874360967,f1,0.05412054120541206,0.03278211416248402,0.07581730322460738,8841,1000,22,383,8050,386
ExtraTrees__node2vec_embedding,top_5pct_budget,0.2701388874360967,false_positives_per_true_positive,17.40909090909091,12.083571428571428,29.858791208791207,8841,1000,22,383,8050,386
ExtraTrees__node2vec_embedding,top_5pct_budget,0.2701388874360967,predicted_positive_rate,0.04580929759077027,0.041398031896844247,0.05033367266146364,8841,1000,22,383,8050,386
ExtraTrees__node2vec_embedding,validation_precision_at_least_80pct,0.36741110106834324,accuracy,0.9536251555253931,0.9494401085850017,0.9580364212193191,8841,1000,0,2,8431,408
ExtraTrees__node2vec_embedding,validation_precision_at_least_80pct,0.36741110106834324,precision,0.0,0.0,0.0,8841,1000,0,2,8431,408
ExtraTrees__node2vec_embedding,validation_precision_at_least_80pct,0.36741110106834324,recall,0.0,0.0,0.0,8841,1000,0,2,8431,408
ExtraTrees__node2vec_embedding,validation_precision_at_least_80pct,0.36741110106834324,f1,0.0,0.0,0.0,8841,1000,0,2,8431,408
ExtraTrees__node2vec_embedding,validation_precision_at_least_80pct,0.36741110106834324,false_positives_per_true_positive,2.0,0.0,5.0,8841,1000,0,2,8431,408
ExtraTrees__node2vec_embedding,validation_precision_at_least_80pct,0.36741110106834324,predicted_positive_rate,0.00022621875353466802,0.0,0.0005655468838366701,8841,1000,0,2,8431,408
ExtraTrees__node2vec_embedding,validation_precision_at_least_90pct,0.36741110106834324,accuracy,0.9536251555253931,0.9494401085850017,0.9580364212193191,8841,1000,0,2,8431,408
ExtraTrees__node2vec_embedding,validation_precision_at_least_90pct,0.36741110106834324,precision,0.0,0.0,0.0,8841,1000,0,2,8431,408
ExtraTrees__node2vec_embedding,validation_precision_at_least_90pct,0.36741110106834324,recall,0.0,0.0,0.0,8841,1000,0,2,8431,408
ExtraTrees__node2vec_embedding,validation_precision_at_least_90pct,0.36741110106834324,f1,0.0,0.0,0.0,8841,1000,0,2,8431,408
ExtraTrees__node2vec_embedding,validation_precision_at_least_90pct,0.36741110106834324,false_positives_per_true_positive,2.0,0.0,5.0,8841,1000,0,2,8431,408
ExtraTrees__node2vec_embedding,validation_precision_at_least_90pct,0.36741110106834324,predicted_positive_rate,0.00022621875353466802,0.0,0.0005655468838366701,8841,1000,0,2,8431,408
HistGradientBoosting__node2vec_embedding,default_0_50,0.5,accuracy,0.5850016966406515,0.5752714625042417,0.5949581495305961,8841,1000,198,3459,4974,210
HistGradientBoosting__node2vec_embedding,default_0_50,0.5,precision,0.054142739950779326,0.04745789878810163,0.0614918156833286,8841,1000,198,3459,4974,210
HistGradientBoosting__node2vec_embedding,default_0_50,0.5,recall,0.4852941176470588,0.4380952380952381,0.5320285643406457,8841,1000,198,3459,4974,210
HistGradientBoosting__node2vec_embedding,default_0_50,0.5,f1,0.0974169741697417,0.08607029730791214,0.10961425116592369,8841,1000,198,3459,4974,210
HistGradientBoosting__node2vec_embedding,default_0_50,0.5,false_positives_per_true_positive,17.46969696969697,15.262326797385622,20.071308909528724,8841,1000,198,3459,4974,210
HistGradientBoosting__node2vec_embedding,default_0_50,0.5,predicted_positive_rate,0.4136409908381405,0.4036845379481959,0.42382083474720056,8841,1000,198,3459,4974,210
HistGradientBoosting__node2vec_embedding,validation_max_f1,0.47724492058013235,accuracy,0.49202578893790294,0.48139350752177357,0.5025477887116842,8841,1000,241,4324,4109,167
HistGradientBoosting__node2vec_embedding,validation_max_f1,0.47724492058013235,precision,0.05279299014238773,0.04678090261067589,0.059384013778622104,8841,1000,241,4324,4109,167
HistGradientBoosting__node2vec_embedding,validation_max_f1,0.47724492058013235,recall,0.5906862745098039,0.5450286307030738,0.6366069242874628,8841,1000,241,4324,4109,167
HistGradientBoosting__node2vec_embedding,validation_max_f1,0.47724492058013235,f1,0.0969233862859441,0.08626903811839615,0.10841042919463147,8841,1000,241,4324,4109,167
HistGradientBoosting__node2vec_embedding,validation_max_f1,0.47724492058013235,false_positives_per_true_positive,17.941908713692946,15.839548834295675,20.376245029988542,8841,1000,241,4324,4109,167
HistGradientBoosting__node2vec_embedding,validation_max_f1,0.47724492058013235,predicted_positive_rate,0.5163443049428798,0.5059354145458659,0.5265241488519399,8841,1000,241,4324,4109,167
HistGradientBoosting__node2vec_embedding,top_5pct_budget,0.589094682387725,accuracy,0.9121140142517815,0.9062266711910417,0.9177694830901482,8841,1000,31,400,8033,377
HistGradientBoosting__node2vec_embedding,top_5pct_budget,0.589094682387725,precision,0.07192575406032482,0.04921608537792937,0.0960708682661657,8841,1000,31,400,8033,377
HistGradientBoosting__node2vec_embedding,top_5pct_budget,0.589094682387725,recall,0.07598039215686274,0.0518506006006006,0.10174329963087786,8841,1000,31,400,8033,377
HistGradientBoosting__node2vec_embedding,top_5pct_budget,0.589094682387725,f1,0.07389749702026222,0.05072380284512122,0.09820845722742158,8841,1000,31,400,8033,377
HistGradientBoosting__node2vec_embedding,top_5pct_budget,0.589094682387725,false_positives_per_true_positive,12.903225806451612,9.408982683982684,19.318560606060604,8841,1000,31,400,8033,377
HistGradientBoosting__node2vec_embedding,top_5pct_budget,0.589094682387725,predicted_positive_rate,0.04875014138672096,0.04444915733514308,0.05350356294536817,8841,1000,31,400,8033,377
HistGradientBoosting__node2vec_embedding,validation_precision_at_least_80pct,0.8163831559780231,accuracy,0.9507974211062097,0.9463861554122837,0.9553246239113222,8841,1000,0,27,8406,408
HistGradientBoosting__node2vec_embedding,validation_precision_at_least_80pct,0.8163831559780231,precision,0.0,0.0,0.0,8841,1000,0,27,8406,408
HistGradientBoosting__node2vec_embedding,validation_precision_at_least_80pct,0.8163831559780231,recall,0.0,0.0,0.0,8841,1000,0,27,8406,408
HistGradientBoosting__node2vec_embedding,validation_precision_at_least_80pct,0.8163831559780231,f1,0.0,0.0,0.0,8841,1000,0,27,8406,408
HistGradientBoosting__node2vec_embedding,validation_precision_at_least_80pct,0.8163831559780231,false_positives_per_true_positive,27.0,18.0,37.02499999999998,8841,1000,0,27,8406,408
HistGradientBoosting__node2vec_embedding,validation_precision_at_least_80pct,0.8163831559780231,predicted_positive_rate,0.003053953172718018,0.0020359687818120122,0.0041878746748105385,8841,1000,0,27,8406,408
HistGradientBoosting__node2vec_embedding,validation_precision_at_least_90pct,0.8163831559780231,accuracy,0.9507974211062097,0.9463861554122837,0.9553246239113222,8841,1000,0,27,8406,408
HistGradientBoosting__node2vec_embedding,validation_precision_at_least_90pct,0.8163831559780231,precision,0.0,0.0,0.0,8841,1000,0,27,8406,408
HistGradientBoosting__node2vec_embedding,validation_precision_at_least_90pct,0.8163831559780231,recall,0.0,0.0,0.0,8841,1000,0,27,8406,408
HistGradientBoosting__node2vec_embedding,validation_precision_at_least_90pct,0.8163831559780231,f1,0.0,0.0,0.0,8841,1000,0,27,8406,408
HistGradientBoosting__node2vec_embedding,validation_precision_at_least_90pct,0.8163831559780231,false_positives_per_true_positive,27.0,18.0,37.02499999999998,8841,1000,0,27,8406,408
HistGradientBoosting__node2vec_embedding,validation_precision_at_least_90pct,0.8163831559780231,predicted_positive_rate,0.003053953172718018,0.0020359687818120122,0.0041878746748105385,8841,1000,0,27,8406,408
XGBoost__node2vec_embedding,default_0_50,0.5,accuracy,0.6466463069788485,0.636689854088904,0.6559241036081891,8841,1000,143,2859,5574,265
XGBoost__node2vec_embedding,default_0_50,0.5,precision,0.047634910059960026,0.04005361475126542,0.05564749468287411,8841,1000,143,2859,5574,265
XGBoost__node2vec_embedding,default_0_50,0.5,recall,0.35049019607843135,0.30140488500623996,0.3931208793345996,8841,1000,143,2859,5574,265
XGBoost__node2vec_embedding,default_0_50,0.5,f1,0.08387096774193549,0.0709586805579215,0.0971551254617653,8841,1000,143,2859,5574,265
XGBoost__node2vec_embedding,default_0_50,0.5,false_positives_per_true_positive,19.993006993006993,16.97026098901099,23.966535929401875,8841,1000,143,2859,5574,265
XGBoost__node2vec_embedding,default_0_50,0.5,predicted_positive_rate,0.3395543490555367,0.3296007239000113,0.3499632394525506,8841,1000,143,2859,5574,265
XGBoost__node2vec_embedding,validation_max_f1,0.44784069061279297,accuracy,0.43117294423707725,0.42121931908155186,0.441132224861441,8841,1000,230,4851,3582,178
XGBoost__node2vec_embedding,validation_max_f1,0.44784069061279297,precision,0.04526667978744341,0.039564276710356505,0.05093418616539899,8841,1000,230,4851,3582,178
XGBoost__node2vec_embedding,validation_max_f1,0.44784069061279297,recall,0.5637254901960784,0.5122422501891497,0.6105587877147882,8841,1000,230,4851,3582,178
XGBoost__node2vec_embedding,validation_max_f1,0.44784069061279297,f1,0.08380397157952268,0.07367939305381975,0.09395052418032002,8841,1000,230,4851,3582,178
XGBoost__node2vec_embedding,validation_max_f1,0.44784069061279297,false_positives_per_true_positive,21.091304347826085,18.633179115075666,24.275330648736514,8841,1000,230,4851,3582,178
XGBoost__node2vec_embedding,validation_max_f1,0.44784069061279297,predicted_positive_rate,0.5747087433548241,0.5642998529578102,0.585117633751838,8841,1000,230,4851,3582,178
XGBoost__node2vec_embedding,top_5pct_budget,0.5901196599006653,accuracy,0.9086076235719941,0.9026099988689062,0.91426592014478,8841,1000,13,413,8020,395
XGBoost__node2vec_embedding,top_5pct_budget,0.5901196599006653,precision,0.03051643192488263,0.015692445594095498,0.04784934784033558,8841,1000,13,413,8020,395
XGBoost__node2vec_embedding,top_5pct_budget,0.5901196599006653,recall,0.031862745098039214,0.01617235111396077,0.04834913927403022,8841,1000,13,413,8020,395
XGBoost__node2vec_embedding,top_5pct_budget,0.5901196599006653,f1,0.03117505995203837,0.015924267155903896,0.047678652546198394,8841,1000,13,413,8020,395
XGBoost__node2vec_embedding,top_5pct_budget,0.5901196599006653,false_positives_per_true_positive,31.76923076923077,19.89892857142857,62.724999999999994,8841,1000,13,413,8020,395
XGBoost__node2vec_embedding,top_5pct_budget,0.5901196599006653,predicted_positive_rate,0.04818459450288429,0.043886438185725594,0.052822078950344985,8841,1000,13,413,8020,395
XGBoost__node2vec_embedding,validation_precision_at_least_80pct,0.8189214468002319,accuracy,0.9535120461486257,0.949213889831467,0.9579261395769709,8841,1000,0,3,8430,408
XGBoost__node2vec_embedding,validation_precision_at_least_80pct,0.8189214468002319,precision,0.0,0.0,0.0,8841,1000,0,3,8430,408
XGBoost__node2vec_embedding,validation_precision_at_least_80pct,0.8189214468002319,recall,0.0,0.0,0.0,8841,1000,0,3,8430,408
XGBoost__node2vec_embedding,validation_precision_at_least_80pct,0.8189214468002319,f1,0.0,0.0,0.0,8841,1000,0,3,8430,408
XGBoost__node2vec_embedding,validation_precision_at_least_80pct,0.8189214468002319,false_positives_per_true_positive,3.0,0.0,7.0,8841,1000,0,3,8430,408
XGBoost__node2vec_embedding,validation_precision_at_least_80pct,0.8189214468002319,predicted_positive_rate,0.00033932813030200206,0.0,0.000791765637371338,8841,1000,0,3,8430,408
XGBoost__node2vec_embedding,validation_precision_at_least_90pct,0.8189214468002319,accuracy,0.9535120461486257,0.949213889831467,0.9579261395769709,8841,1000,0,3,8430,408
XGBoost__node2vec_embedding,validation_precision_at_least_90pct,0.8189214468002319,precision,0.0,0.0,0.0,8841,1000,0,3,8430,408
XGBoost__node2vec_embedding,validation_precision_at_least_90pct,0.8189214468002319,recall,0.0,0.0,0.0,8841,1000,0,3,8430,408
XGBoost__node2vec_embedding,validation_precision_at_least_90pct,0.8189214468002319,f1,0.0,0.0,0.0,8841,1000,0,3,8430,408
XGBoost__node2vec_embedding,validation_precision_at_least_90pct,0.8189214468002319,false_positives_per_true_positive,3.0,0.0,7.0,8841,1000,0,3,8430,408
XGBoost__node2vec_embedding,validation_precision_at_least_90pct,0.8189214468002319,predicted_positive_rate,0.00033932813030200206,0.0,0.000791765637371338,8841,1000,0,3,8430,408
ExtraTrees__tabular_plus_graph_plus_node2vec,default_0_50,0.5,accuracy,0.9738717339667459,0.9703653432869584,0.9772650152697658,8841,1000,185,8,8425,223
ExtraTrees__tabular_plus_graph_plus_node2vec,default_0_50,0.5,precision,0.9585492227979274,0.9301075268817204,0.9842166621216253,8841,1000,185,8,8425,223
ExtraTrees__tabular_plus_graph_plus_node2vec,default_0_50,0.5,recall,0.4534313725490196,0.40540376541590134,0.49883651551312647,8841,1000,185,8,8425,223
ExtraTrees__tabular_plus_graph_plus_node2vec,default_0_50,0.5,f1,0.6156405990016639,0.5683795249594439,0.6591320844141614,8841,1000,185,8,8425,223
ExtraTrees__tabular_plus_graph_plus_node2vec,default_0_50,0.5,false_positives_per_true_positive,0.043243243243243246,0.01603644807205179,0.07514450867052024,8841,1000,185,8,8425,223
ExtraTrees__tabular_plus_graph_plus_node2vec,default_0_50,0.5,predicted_positive_rate,0.021830109716095464,0.018886438185725597,0.024660671869697996,8841,1000,185,8,8425,223
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_max_f1,0.4063715630867123,accuracy,0.9725144214455378,0.968892093654564,0.9759077027485579,8841,1000,192,27,8406,216
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_max_f1,0.4063715630867123,precision,0.8767123287671232,0.8302390693445739,0.9175421743205248,8841,1000,192,27,8406,216
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_max_f1,0.4063715630867123,recall,0.47058823529411764,0.4229807428649773,0.5179129552637906,8841,1000,192,27,8406,216
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_max_f1,0.4063715630867123,f1,0.6124401913875598,0.5664795222950606,0.6550099049697109,8841,1000,192,27,8406,216
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_max_f1,0.4063715630867123,false_positives_per_true_positive,0.140625,0.08986817221047948,0.2044724357434542,8841,1000,192,27,8406,216
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_max_f1,0.4063715630867123,predicted_positive_rate,0.02477095351204615,0.021603890962560796,0.0279380160615315,8841,1000,192,27,8406,216
ExtraTrees__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.7733378092291192,accuracy,0.9720619839384685,0.968552765524262,0.9755683746182559,8841,1000,162,1,8432,246
ExtraTrees__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.7733378092291192,precision,0.9938650306748467,0.9797297297297297,1.0,8841,1000,162,1,8432,246
ExtraTrees__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.7733378092291192,recall,0.39705882352941174,0.3511326459799742,0.44583374078646604,8841,1000,162,1,8432,246
ExtraTrees__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.7733378092291192,f1,0.5674255691768827,0.5185152753453979,0.6153910149750417,8841,1000,162,1,8432,246
ExtraTrees__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.7733378092291192,false_positives_per_true_positive,0.006172839506172839,0.0,0.020689655172413793,8841,1000,162,1,8432,246
ExtraTrees__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.7733378092291192,predicted_positive_rate,0.018436828413075444,0.015722203370659427,0.021154281189910643,8841,1000,162,1,8432,246
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.22011848725391697,accuracy,0.9457074991516796,0.9411831240809864,0.950571202352675,8841,1000,198,270,8163,210
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.22011848725391697,precision,0.4230769230769231,0.3797726001212178,0.46668831168831165,8841,1000,198,270,8163,210
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.22011848725391697,recall,0.4852941176470588,0.43806303545999953,0.532832114016151,8841,1000,198,270,8163,210
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.22011848725391697,f1,0.4520547945205479,0.4110186863638674,0.4891942169945363,8841,1000,198,270,8163,210
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.22011848725391697,false_positives_per_true_positive,1.3636363636363635,1.1427579365079366,1.6331546868432114,8841,1000,198,270,8163,210
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.22011848725391697,predicted_positive_rate,0.05293518832711232,0.04852392263318629,0.05779889152810768,8841,1000,198,270,8163,210
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.29422347160204804,accuracy,0.9614297025223391,0.9573549372242959,0.9652754213324285,8841,1000,197,130,8303,211
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.29422347160204804,precision,0.6024464831804281,0.55,0.654235082674335,8841,1000,197,130,8303,211
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.29422347160204804,recall,0.48284313725490197,0.4355562134299248,0.5298578896517304,8841,1000,197,130,8303,211
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.29422347160204804,f1,0.5360544217687074,0.49368218998577,0.5778406291964991,8841,1000,197,130,8303,211
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.29422347160204804,false_positives_per_true_positive,0.6598984771573604,0.5285026827632462,0.8181818181818182,8841,1000,197,130,8303,211
ExtraTrees__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.29422347160204804,predicted_positive_rate,0.03698676620291822,0.0332541567695962,0.04105870376654225,8841,1000,197,130,8303,211
HistGradientBoosting__tabular_plus_graph_plus_node2vec,default_0_50,0.5,accuracy,0.9560004524375071,0.9514732496323945,0.9601854993778984,8841,1000,195,176,8257,213
HistGradientBoosting__tabular_plus_graph_plus_node2vec,default_0_50,0.5,precision,0.5256064690026954,0.47579889839174494,0.575377937171893,8841,1000,195,176,8257,213
HistGradientBoosting__tabular_plus_graph_plus_node2vec,default_0_50,0.5,recall,0.47794117647058826,0.43041237113402064,0.5244793999104344,8841,1000,195,176,8257,213
HistGradientBoosting__tabular_plus_graph_plus_node2vec,default_0_50,0.5,f1,0.5006418485237484,0.453804347826087,0.5413601584377096,8841,1000,195,176,8257,213
HistGradientBoosting__tabular_plus_graph_plus_node2vec,default_0_50,0.5,false_positives_per_true_positive,0.9025641025641026,0.7379880866579048,1.1017282999486389,8841,1000,195,176,8257,213
HistGradientBoosting__tabular_plus_graph_plus_node2vec,default_0_50,0.5,predicted_positive_rate,0.04196357878068092,0.03811503223617238,0.04615145345549146,8841,1000,195,176,8257,213
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_max_f1,0.8170670478929684,accuracy,0.9722882026920031,0.9684424838819138,0.9756814839950232,8841,1000,192,29,8404,216
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_max_f1,0.8170670478929684,precision,0.8687782805429864,0.822018765133172,0.9132425915571708,8841,1000,192,29,8404,216
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_max_f1,0.8170670478929684,recall,0.47058823529411764,0.422680412371134,0.5171586988209679,8841,1000,192,29,8404,216
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_max_f1,0.8170670478929684,f1,0.6104928457869634,0.5636003657386408,0.6537308420345607,8841,1000,192,29,8404,216
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_max_f1,0.8170670478929684,false_positives_per_true_positive,0.15104166666666666,0.09499930167597766,0.21651725683549977,8841,1000,192,29,8404,216
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_max_f1,0.8170670478929684,predicted_positive_rate,0.024997172265580816,0.021830109716095464,0.02816423481506617,8841,1000,192,29,8404,216
HistGradientBoosting__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.9990401281132056,accuracy,0.9701391245334238,0.96651679674245,0.973535233570863,8841,1000,147,3,8430,261
HistGradientBoosting__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.9990401281132056,precision,0.98,0.9559678767614044,1.0,8841,1000,147,3,8430,261
HistGradientBoosting__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.9990401281132056,recall,0.3602941176470588,0.3145525487074783,0.40891452731406003,8841,1000,147,3,8430,261
HistGradientBoosting__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.9990401281132056,f1,0.5268817204301075,0.4758319062138869,0.5778711144156252,8841,1000,147,3,8430,261
HistGradientBoosting__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.9990401281132056,false_positives_per_true_positive,0.02040816326530612,0.0,0.04606025618682467,8841,1000,147,3,8430,261
HistGradientBoosting__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.9990401281132056,predicted_positive_rate,0.0169664065151001,0.014251781472684086,0.019907250311050787,8841,1000,147,3,8430,261
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.3192728783365002,accuracy,0.9384684990385703,0.9331523583305056,0.9432190928627984,8841,1000,198,334,8099,210
